user_id,hero_id,id,num_games,num_wins,kda_ratio,primary_attr,attack_type,base_health_regen,base_armor,base_magic_resistance,base_attack_min,base_attack_max,base_strength,base_agility,base_intelligence,strength_gain,agility_gain,intelligence_gain,attack_range,projectile_speed,attack_rate,move_speed,turn_rate,Carry,Escape,Nuker,Initiator,Durable,Disabler,Jungler,Support,Pusher
24,95,24_95,183,108,3719.9230029,agi,Ranged,1.5,-1.0,25,17,35,20,21,13,2.5,2.5,1.0,500,1200,1.7,295,0.5,1,0,0,0,1,1,0,0,1
24,14,24_14,173,98,2785.4315123,str,Melee,1.5,-1.0,25,27,33,25,14,14,3.5,1.5,1.5,150,0,1.7,280,0.7,0,0,1,1,1,1,0,0,0
24,34,24_34,163,74,4155.3637485,int,Ranged,1.5,2.0,25,22,28,17,13,30,2.3,1.2,2.2,500,900,1.7,305,0.6,1,0,1,0,0,0,0,0,1
24,101,24_101,157,91,2933.706816,int,Ranged,1.5,-2.0,25,12,22,19,13,27,1.8,0.8,3.6,600,1000,1.7,330,0.5,0,0,1,0,0,1,0,1,0
25,10,25_10,179,134,7433.3333333,agi,Ranged,1.5,-2.0,25,9,18,19,24,13,2.3,3.7,1.1,350,1300,1.5,280,0.6,1,1,1,0,1,1,0,0,0
25,36,25_36,117,71,3470.0636943000004,int,Ranged,1.5,1.0,25,22,26,16,15,22,2.3,1.2,2.5,550,900,1.7,285,0.5,1,0,1,0,1,1,0,0,0
25,1,25_1,105,69,5866.2790698,agi,Melee,1.5,-1.0,25,27,31,22,22,12,1.3,2.8,1.8,150,0,1.45,310,0.5,1,1,1,0,0,0,0,0,0
25,93,25_93,67,49,5477.508650600001,agi,Melee,1.5,-1.0,25,33,41,20,21,16,1.9,1.5,1.7,150,0,1.7,295,0.5,1,1,1,0,0,1,0,0,0
25,11,25_11,67,51,5070.652174,agi,Ranged,1.75,-2.0,25,15,21,15,20,18,2.3,2.9,2.0,500,1200,1.7,310,1.0,1,0,1,0,0,0,0,0,0
25,63,25_63,62,37,6493.9271256,agi,Ranged,1.5,-1.0,25,36,46,15,14,15,1.8,2.8,1.8,425,900,1.8,280,0.5,1,1,0,0,0,0,0,0,0
25,95,25_95,62,39,4945.054945,agi,Ranged,1.5,-1.0,25,17,35,20,21,13,2.5,2.5,1.0,500,1200,1.7,295,0.5,1,0,0,0,1,1,0,0,1
25,48,25_48,58,44,5330.6122448999995,agi,Ranged,1.5,0.0,25,20,26,15,18,16,2.2,3.3,1.85,330,900,1.7,330,0.6,1,0,1,0,0,0,0,0,1
25,18,25_18,55,34,3944.8529411,str,Melee,1.5,2.0,25,41,43,23,21,16,3.0,2.0,1.3,150,0,1.8,290,0.6,1,0,1,1,1,1,0,0,0
26,61,26_61,184,128,5549.4880546,agi,Melee,1.5,0.0,25,26,32,17,18,18,2.8,2.2,2.0,150,900,1.7,270,0.5,1,1,1,0,0,0,0,0,1
26,82,26_82,116,90,4504.520795699999,agi,Melee,1.5,-1.0,25,20,26,23,23,20,1.6,2.2,1.6,150,900,1.7,310,0.65,1,1,1,1,0,1,0,0,1
26,14,26_14,113,61,2607.6210093000004,str,Melee,1.5,-1.0,25,27,33,25,14,14,3.5,1.5,1.5,150,0,1.7,280,0.7,0,0,1,1,1,1,0,0,0
26,25,26_25,72,33,2136.4238410999997,int,Ranged,1.5,-1.0,25,13,31,18,16,27,1.8,1.5,3.2,670,1000,1.6,295,0.5,1,0,1,0,0,1,0,1,0
26,45,26_45,54,34,3774.3902439000003,int,Ranged,1.5,-1.0,25,19,27,17,16,26,1.5,1.0,4.5,630,900,1.7,335,0.5,0,0,1,0,0,0,0,0,1
26,103,26_103,45,21,2940.9937888,str,Melee,1.5,1.0,25,23,33,24,14,23,2.6,1.8,1.6,150,900,1.7,315,0.5,0,0,1,1,1,1,0,0,0
26,65,26_65,44,28,3542.7631579000004,int,Ranged,3.25,0.0,25,14,18,23,15,24,2.7,1.5,2.5,375,900,1.7,290,1.0,0,1,0,1,0,1,1,0,0
26,39,26_39,42,15,2394.8863636,int,Ranged,1.5,-1.0,25,21,29,16,18,24,2.0,2.0,2.5,550,1500,1.5,295,0.5,1,1,1,0,0,0,0,0,0
26,114,26_114,42,27,4372.4696356,agi,Melee,3.0,-3.0,25,27,33,18,22,20,2.8,3.2,1.8,300,900,1.7,300,0.6,1,1,0,1,0,1,0,0,0
27,106,27_106,251,145,4397.6945245,agi,Melee,2.0,-2.0,25,30,34,19,22,20,2.1,1.8,1.8,150,900,1.7,305,0.5,1,1,1,1,0,1,0,0,0
27,74,27_74,190,103,3392.5863520999997,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
27,40,27_40,168,96,3347.2222222,agi,Ranged,1.5,0.0,25,16,18,18,22,17,1.9,2.8,1.8,450,900,1.7,275,0.5,0,0,1,1,0,1,0,1,1
27,11,27_11,162,76,2887.4172186,agi,Ranged,1.75,-2.0,25,15,21,15,20,18,2.3,2.9,2.0,500,1200,1.7,310,1.0,1,0,1,0,0,0,0,0,0
27,8,27_8,153,79,3097.7881257,agi,Melee,2.0,0.0,25,22,26,20,26,14,2.2,2.4,1.4,150,0,1.4,295,0.6,1,1,0,0,0,0,0,0,1
27,41,27_41,141,84,3573.5294118,agi,Melee,2.0,0.0,25,33,39,23,23,15,2.1,2.8,1.5,150,900,1.7,295,1.0,1,1,0,1,1,1,0,0,0
27,93,27_93,139,72,3343.3029909,agi,Melee,1.5,-1.0,25,33,41,20,21,16,1.9,1.5,1.7,150,0,1.7,295,0.5,1,1,1,0,0,1,0,0,0
27,39,27_39,137,71,4270.4811444,int,Ranged,1.5,-1.0,25,21,29,16,18,24,2.0,2.0,2.5,550,1500,1.5,295,0.5,1,1,1,0,0,0,0,0,0
27,76,27_76,131,63,3276.8211921,int,Ranged,1.5,0.5,25,14,29,19,24,26,2.6,2.0,2.7,450,900,1.7,315,0.5,1,0,1,0,0,1,0,0,0
28,62,28_62,334,191,3529.8885511999993,agi,Melee,2.0,3.0,25,24,38,17,21,19,2.1,3.0,2.0,150,900,1.7,315,0.6,0,1,1,0,0,0,0,0,0
28,14,28_14,207,101,2532.2391559000002,str,Melee,1.5,-1.0,25,27,33,25,14,14,3.5,1.5,1.5,150,0,1.7,280,0.7,0,0,1,1,1,1,0,0,0
28,100,28_100,150,87,3221.7936355,str,Melee,1.5,0.0,25,27,31,23,23,18,3.0,2.1,1.7,150,900,1.7,300,0.7,0,0,1,1,0,1,0,0,0
28,51,28_51,122,70,3457.4742268,str,Melee,1.5,0.0,25,28,30,26,13,17,3.2,2.3,1.3,150,900,1.7,315,0.6,0,0,1,1,1,1,0,0,0
28,2,28_2,120,70,3111.4167813,str,Melee,4.25,-1.0,25,24,28,25,20,18,2.8,2.2,1.6,150,900,1.7,290,0.6,0,0,0,1,1,1,1,0,0
28,93,28_93,115,69,4602.1276596,agi,Melee,1.5,-1.0,25,33,41,20,21,16,1.9,1.5,1.7,150,0,1.7,295,0.5,1,1,1,0,0,1,0,0,0
28,107,28_107,112,50,2827.8787879,str,Melee,1.5,1.0,25,25,35,21,17,18,3.2,1.5,2.1,150,900,1.7,290,0.6,0,1,1,1,1,1,0,0,0
28,52,28_52,108,69,3569.2307692,int,Ranged,1.5,0.0,25,15,19,16,23,26,1.8,1.7,3.0,600,900,1.7,325,0.5,1,0,1,0,0,1,0,1,1
28,86,28_86,106,51,2454.5454545000002,int,Ranged,1.5,-1.0,25,17,27,19,14,27,1.8,1.6,2.4,550,1125,1.7,290,0.7,0,0,1,0,0,1,0,1,0
29,93,29_93,192,111,4878.3269961999995,agi,Melee,1.5,-1.0,25,33,41,20,21,16,1.9,1.5,1.7,150,0,1.7,295,0.5,1,1,1,0,0,1,0,0,0
29,74,29_74,186,111,4207.7348066,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
29,8,29_8,163,100,4930.2721088,agi,Melee,2.0,0.0,25,22,26,20,26,14,2.2,2.4,1.4,150,0,1.4,295,0.6,1,1,0,0,0,0,0,0,1
29,106,29_106,139,72,4693.9351197999995,agi,Melee,2.0,-2.0,25,30,34,19,22,20,2.1,1.8,1.8,150,900,1.7,305,0.5,1,1,1,1,0,1,0,0,0
29,39,29_39,127,77,5405.3156146,int,Ranged,1.5,-1.0,25,21,29,16,18,24,2.0,2.0,2.5,550,1500,1.5,295,0.5,1,1,1,0,0,0,0,0,0
29,11,29_11,117,62,3363.7961335,agi,Ranged,1.75,-2.0,25,15,21,15,20,18,2.3,2.9,2.0,500,1200,1.7,310,1.0,1,0,1,0,0,0,0,0,0
29,12,29_12,116,65,4922.891566300001,agi,Melee,3.0,0.0,25,22,44,21,29,21,2.0,2.8,2.0,150,900,1.7,285,0.6,1,1,1,0,0,0,0,0,1
29,17,29_17,114,77,4688.6632826000005,int,Ranged,1.5,2.0,25,22,32,19,22,24,1.8,1.5,3.0,480,1100,1.7,285,0.8,1,1,1,1,0,1,0,0,0
29,1,29_1,106,60,4738.019169300001,agi,Melee,1.5,-1.0,25,27,31,22,22,12,1.3,2.8,1.8,150,0,1.45,310,0.5,1,1,1,0,0,0,0,0,0
30,74,30_74,1579,910,3962.5425651999994,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
30,8,30_8,449,229,3389.0954151,agi,Melee,2.0,0.0,25,22,26,20,26,14,2.2,2.4,1.4,150,0,1.4,295,0.6,1,1,0,0,0,0,0,0,1
30,98,30_98,378,189,2748.6398259,str,Melee,1.5,-2.0,25,26,30,21,16,21,2.1,1.3,2.4,150,900,1.7,290,0.6,0,1,1,0,1,0,0,0,0
30,93,30_93,308,157,3985.1208928,agi,Melee,1.5,-1.0,25,33,41,20,21,16,1.9,1.5,1.7,150,0,1.7,295,0.5,1,1,1,0,0,1,0,0,0
30,106,30_106,286,153,4068.7066975000002,agi,Melee,2.0,-2.0,25,30,34,19,22,20,2.1,1.8,1.8,150,900,1.7,305,0.5,1,1,1,1,0,1,0,0,0
30,11,30_11,272,146,3335.2450469,agi,Ranged,1.75,-2.0,25,15,21,15,20,18,2.3,2.9,2.0,500,1200,1.7,310,1.0,1,0,1,0,0,0,0,0,0
30,17,30_17,255,141,3498.5931345,int,Ranged,1.5,2.0,25,22,32,19,22,24,1.8,1.5,3.0,480,1100,1.7,285,0.8,1,1,1,1,0,1,0,0,0
30,69,30_69,215,115,3033.0520394,str,Melee,1.5,-1.0,25,27,43,26,11,13,3.5,0.9,2.1,150,900,2.0,290,0.5,1,0,1,1,1,1,0,0,0
30,110,30_110,199,116,2851.9031142,str,Ranged,1.5,-2.0,25,26,36,19,12,18,3.2,1.3,1.8,500,1100,1.7,285,1.0,0,1,1,1,0,1,0,1,0
32,57,32_57,64,42,4277.108433699999,str,Melee,1.5,3.0,25,31,41,22,15,15,3.1,1.75,1.8,150,900,1.7,305,0.6,0,0,1,0,1,0,0,1,0
32,38,32_38,59,38,3322.5806451,str,Melee,1.5,2.0,25,41,45,23,18,16,2.5,1.6,1.9,150,0,1.7,310,0.5,0,0,1,1,1,1,0,0,0
32,55,32_55,55,37,4928.853754899999,int,Melee,1.5,5.0,25,31,37,22,12,23,2.6,1.2,2.7,150,900,1.7,295,0.6,0,1,0,1,0,1,1,0,0
32,78,32_78,46,28,3979.7979798,str,Melee,2.0,-1.0,25,29,36,23,22,14,3.2,1.95,1.25,150,900,1.7,300,0.6,1,0,1,1,1,1,0,0,0
32,13,32_13,46,29,4892.703862699999,int,Ranged,1.5,-2.0,25,28,39,15,22,25,2.0,1.7,2.4,550,900,1.7,295,0.5,0,1,1,1,0,1,0,0,0
32,53,32_53,42,24,2750.7507507,int,Ranged,1.5,1.0,25,30,44,19,18,25,2.1,1.9,2.9,600,1125,1.7,290,0.6,1,1,1,0,0,0,1,0,1
32,29,32_29,40,22,3752.6315789000005,str,Melee,1.5,1.0,25,25,31,22,15,16,3.3,1.5,1.7,150,900,1.7,305,0.5,0,0,1,1,1,1,0,0,0
32,34,32_34,35,22,3796.3800905000003,int,Ranged,1.5,2.0,25,22,28,17,13,30,2.3,1.2,2.2,500,900,1.7,305,0.6,1,0,1,0,0,0,0,0,1
32,69,32_69,33,21,3373.2718894,str,Melee,1.5,-1.0,25,27,43,26,11,13,3.5,0.9,2.1,150,900,2.0,290,0.5,1,0,1,1,1,1,0,0,0
33,17,33_17,968,586,3642.1943674999998,int,Ranged,1.5,2.0,25,22,32,19,22,24,1.8,1.5,3.0,480,1100,1.7,285,0.8,1,1,1,1,0,1,0,0,0
33,14,33_14,721,371,2389.8071625999996,str,Melee,1.5,-1.0,25,27,33,25,14,14,3.5,1.5,1.5,150,0,1.7,280,0.7,0,0,1,1,1,1,0,0,0
33,65,33_65,556,298,3369.5771554,int,Ranged,3.25,0.0,25,14,18,23,15,24,2.7,1.5,2.5,375,900,1.7,290,1.0,0,1,0,1,0,1,1,0,0
33,74,33_74,363,170,2788.29744,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
33,106,33_106,345,180,3738.6046511,agi,Melee,2.0,-2.0,25,30,34,19,22,20,2.1,1.8,1.8,150,900,1.7,305,0.5,1,1,1,1,0,1,0,0,0
33,46,33_46,196,107,2868.3274020999997,agi,Ranged,1.5,1.0,25,30,36,18,23,20,2.4,2.3,2.0,140,900,1.7,300,0.7,1,1,0,0,0,0,0,0,0
33,16,33_16,178,96,2838.6850153,str,Melee,1.5,0.0,25,25,41,22,19,16,2.9,2.1,1.8,150,900,1.7,295,0.5,0,1,1,1,0,1,1,0,0
33,102,33_102,173,112,2681.3186813,str,Melee,1.5,-1.0,25,32,42,23,17,21,2.6,1.5,2.0,150,900,1.7,310,0.5,1,0,0,0,1,0,0,1,0
33,53,33_53,171,80,1977.4983455,int,Ranged,1.5,1.0,25,30,44,19,18,25,2.1,1.9,2.9,600,1125,1.7,290,0.6,1,1,1,0,0,0,1,0,1
36,120,36_120,174,98,2463.5811836,agi,Melee,1.5,1.0,25,29,35,16,18,16,2.5,2.8,1.9,150,900,1.7,305,1.0,1,1,1,1,1,1,0,0,0
36,102,36_102,94,56,2854.5454545000002,str,Melee,1.5,-1.0,25,32,42,23,17,21,2.6,1.5,2.0,150,900,1.7,310,0.5,1,0,0,0,1,0,0,1,0
36,65,36_65,77,48,2861.7771509,int,Ranged,3.25,0.0,25,14,18,23,15,24,2.7,1.5,2.5,375,900,1.7,290,1.0,0,1,0,1,0,1,1,0,0
36,83,36_83,62,42,2622.0930231999996,str,Melee,1.5,-1.0,25,62,70,25,15,17,3.6,2.0,1.8,150,900,1.9,270,0.5,0,1,0,1,1,1,0,1,0
36,57,36_57,60,41,3070.4607046,str,Melee,1.5,3.0,25,31,41,22,15,15,3.1,1.75,1.8,150,900,1.7,305,0.6,0,0,1,0,1,0,0,1,0
36,27,36_27,52,30,1689.849624,int,Ranged,1.5,0.0,25,50,57,21,16,21,2.1,1.6,3.0,400,900,1.7,285,0.5,0,0,1,1,0,1,0,1,1
36,96,36_96,50,27,2614.1176471,str,Melee,1.5,0.0,25,32,34,23,15,15,4.3,1.0,1.6,150,900,1.7,300,0.5,0,1,1,1,1,1,0,0,0
36,26,36_26,43,26,2055.8035714000002,int,Ranged,1.5,-1.0,25,27,33,16,15,20,2.0,1.5,3.0,600,900,1.7,290,0.5,0,0,1,1,0,1,0,1,0
36,64,36_64,42,22,1923.4828496,int,Ranged,1.5,1.0,25,25,33,25,10,28,2.6,1.2,2.8,400,1100,1.7,290,0.5,0,0,1,0,0,1,0,1,1
37,28,37_28,469,286,2542.7621638,str,Melee,1.5,3.0,25,30,38,21,17,15,3.1,2.4,1.5,150,0,1.7,290,0.5,1,1,0,1,1,1,0,0,0
37,98,37_98,448,248,3063.6168691999997,str,Melee,1.5,-2.0,25,26,30,21,16,21,2.1,1.3,2.4,150,900,1.7,290,0.6,0,1,1,0,1,0,0,0,0
37,41,37_41,340,207,2933.6283186,agi,Melee,2.0,0.0,25,33,39,23,23,15,2.1,2.8,1.5,150,900,1.7,295,1.0,1,1,0,1,1,1,0,0,0
37,104,37_104,322,168,2460.3305785000002,str,Melee,1.5,0.0,25,35,39,26,18,20,2.9,1.7,2.2,150,900,1.7,320,0.5,1,0,1,1,1,1,0,0,0
37,21,37_21,257,124,2279.3814433000002,int,Ranged,1.5,-1.0,25,22,34,15,17,22,2.8,1.4,2.6,600,1250,1.5,295,0.8,1,1,1,0,0,1,0,1,0
37,88,37_88,254,147,2625.1881586,agi,Melee,4.75,1.0,25,27,31,18,19,18,2.3,2.2,2.1,150,900,1.7,295,0.5,0,1,1,1,0,1,0,0,0
37,51,37_51,187,103,2735.1627313,str,Melee,1.5,0.0,25,28,30,26,13,17,3.2,2.3,1.3,150,900,1.7,315,0.6,0,0,1,1,1,1,0,0,0
37,74,37_74,183,86,2216.5433759,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
37,19,37_19,173,102,2774.0986019,str,Melee,2.5,0.0,25,44,50,30,0,17,3.3,0.0,1.6,150,900,1.7,285,0.5,1,0,1,1,1,1,0,0,1
38,74,38_74,314,200,4080.4077009999996,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
38,11,38_11,236,132,3434.3493552,agi,Ranged,1.75,-2.0,25,15,21,15,20,18,2.3,2.9,2.0,500,1200,1.7,310,1.0,1,0,1,0,0,0,0,0,0
38,1,38_1,140,73,3140.3269755,agi,Melee,1.5,-1.0,25,27,31,22,22,12,1.3,2.8,1.8,150,0,1.45,310,0.5,1,1,1,0,0,0,0,0,0
38,46,38_46,136,79,3572.3270439999997,agi,Ranged,1.5,1.0,25,30,36,18,23,20,2.4,2.3,2.0,140,900,1.7,300,0.7,1,1,0,0,0,0,0,0,0
38,76,38_76,133,87,4005.2151239,int,Ranged,1.5,0.5,25,14,29,19,24,26,2.6,2.0,2.7,450,900,1.7,315,0.5,1,0,1,0,0,1,0,0,0
38,8,38_8,129,68,3622.7810651,agi,Melee,2.0,0.0,25,22,26,20,26,14,2.2,2.4,1.4,150,0,1.4,295,0.6,1,1,0,0,0,0,0,0,1
38,4,38_4,113,73,3260.8108108,agi,Melee,1.5,0.0,25,33,39,23,24,18,2.7,3.0,1.7,150,900,1.7,285,0.5,1,0,1,1,0,1,1,0,0
38,82,38_82,108,69,3201.9774011,agi,Melee,1.5,-1.0,25,20,26,23,23,20,1.6,2.2,1.6,150,900,1.7,310,0.65,1,1,1,1,0,1,0,0,1
38,109,38_109,100,61,3650.9433962,agi,Melee,3.25,7.0,25,26,32,15,22,19,1.7,3.2,1.6,150,900,1.5,310,0.5,1,0,1,0,0,0,0,0,1
39,11,39_11,527,271,3160.3161163000004,agi,Ranged,1.75,-2.0,25,15,21,15,20,18,2.3,2.9,2.0,500,1200,1.7,310,1.0,1,0,1,0,0,0,0,0,0
39,74,39_74,455,232,3373.2439335999998,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
39,46,39_46,332,204,4187.0460048,agi,Ranged,1.5,1.0,25,30,36,18,23,20,2.4,2.3,2.0,140,900,1.7,300,0.7,1,1,0,0,0,0,0,0,0
39,39,39_39,246,126,4161.5875266,int,Ranged,1.5,-1.0,25,21,29,16,18,24,2.0,2.0,2.5,550,1500,1.5,295,0.5,1,1,1,0,0,0,0,0,0
39,25,39_25,192,106,3064.9966148000003,int,Ranged,1.5,-1.0,25,13,31,18,16,27,1.8,1.5,3.2,670,1000,1.6,295,0.5,1,0,1,0,0,1,0,1,0
39,8,39_8,174,99,3577.5862069,agi,Melee,2.0,0.0,25,22,26,20,26,14,2.2,2.4,1.4,150,0,1.4,295,0.6,1,1,0,0,0,0,0,0,1
39,17,39_17,161,78,3621.9963030999997,int,Ranged,1.5,2.0,25,22,32,19,22,24,1.8,1.5,3.0,480,1100,1.7,285,0.8,1,1,1,1,0,1,0,0,0
39,76,39_76,135,76,3602.0942408,int,Ranged,1.5,0.5,25,14,29,19,24,26,2.6,2.0,2.7,450,900,1.7,315,0.5,1,0,1,0,0,1,0,0,0
39,34,39_34,133,70,4074.2049469999997,int,Ranged,1.5,2.0,25,22,28,17,13,30,2.3,1.2,2.2,500,900,1.7,305,0.6,1,0,1,0,0,0,0,0,1
40,11,40_11,151,92,3724.7311828,agi,Ranged,1.75,-2.0,25,15,21,15,20,18,2.3,2.9,2.0,500,1200,1.7,310,1.0,1,0,1,0,0,0,0,0,0
40,74,40_74,133,80,4607.9779918,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
40,17,40_17,120,84,4311.5646258,int,Ranged,1.5,2.0,25,22,32,19,22,24,1.8,1.5,3.0,480,1100,1.7,285,0.8,1,1,1,1,0,1,0,0,0
40,106,40_106,64,42,4768.041237100001,agi,Melee,2.0,-2.0,25,30,34,19,22,20,2.1,1.8,1.8,150,900,1.7,305,0.5,1,1,1,1,0,1,0,0,0
40,46,40_46,58,39,4551.9713262,agi,Ranged,1.5,1.0,25,30,36,18,23,20,2.4,2.3,2.0,140,900,1.7,300,0.7,1,1,0,0,0,0,0,0,0
40,93,40_93,58,33,3204.2440318000004,agi,Melee,1.5,-1.0,25,33,41,20,21,16,1.9,1.5,1.7,150,0,1.7,295,0.5,1,1,1,0,0,1,0,0,0
40,104,40_104,57,28,3044.7058823,str,Melee,1.5,0.0,25,35,39,26,18,20,2.9,1.7,2.2,150,900,1.7,320,0.5,1,0,1,1,1,1,0,0,0
40,25,40_25,56,44,4555.1948052,int,Ranged,1.5,-1.0,25,13,31,18,16,27,1.8,1.5,3.2,670,1000,1.6,295,0.5,1,0,1,0,0,1,0,1,0
40,39,40_39,52,27,4237.458194,int,Ranged,1.5,-1.0,25,21,29,16,18,24,2.0,2.0,2.5,550,1500,1.5,295,0.5,1,1,1,0,0,0,0,0,0
41,104,41_104,71,41,2396.039604,str,Melee,1.5,0.0,25,35,39,26,18,20,2.9,1.7,2.2,150,900,1.7,320,0.5,1,0,1,1,1,1,0,0,0
41,53,41_53,56,23,2350.2109705,int,Ranged,1.5,1.0,25,30,44,19,18,25,2.1,1.9,2.9,600,1125,1.7,290,0.6,1,1,1,0,0,0,1,0,1
41,106,41_106,51,28,3847.4114441,agi,Melee,2.0,-2.0,25,30,34,19,22,20,2.1,1.8,1.8,150,900,1.7,305,0.5,1,1,1,1,0,1,0,0,0
41,65,41_65,46,27,2669.3333334000004,int,Ranged,3.25,0.0,25,14,18,23,15,24,2.7,1.5,2.5,375,900,1.7,290,1.0,0,1,0,1,0,1,1,0,0
41,74,41_74,44,26,3858.1560284,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
41,25,41_25,44,29,3051.9877676,int,Ranged,1.5,-1.0,25,13,31,18,16,27,1.8,1.5,3.2,670,1000,1.6,295,0.5,1,0,1,0,0,1,0,1,0
41,52,41_52,43,21,2203.7037036999996,int,Ranged,1.5,0.0,25,15,19,16,23,26,1.8,1.7,3.0,600,900,1.7,325,0.5,1,0,1,0,0,1,0,1,1
41,101,41_101,41,22,2556.561086,int,Ranged,1.5,-2.0,25,12,22,19,13,27,1.8,0.8,3.6,600,1000,1.7,330,0.5,0,0,1,0,0,1,0,1,0
41,33,41_33,40,24,3597.2222221999996,int,Ranged,1.5,2.0,25,22,28,17,14,20,2.4,1.0,3.4,500,900,1.7,300,0.5,0,0,0,1,0,1,1,0,1
42,14,42_14,526,319,3173.7134573000003,str,Melee,1.5,-1.0,25,27,33,25,14,14,3.5,1.5,1.5,150,0,1.7,280,0.7,0,0,1,1,1,1,0,0,0
42,74,42_74,449,256,3796.3594995,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
42,13,42_13,429,225,3596.7456668000004,int,Ranged,1.5,-2.0,25,28,39,15,22,25,2.0,1.7,2.4,550,900,1.7,295,0.5,0,1,1,1,0,1,0,0,0
42,17,42_17,371,244,3769.5267409999997,int,Ranged,1.5,2.0,25,22,32,19,22,24,1.8,1.5,3.0,480,1100,1.7,285,0.8,1,1,1,1,0,1,0,0,0
42,39,42_39,352,197,3602.896007,int,Ranged,1.5,-1.0,25,21,29,16,18,24,2.0,2.0,2.5,550,1500,1.5,295,0.5,1,1,1,0,0,0,0,0,0
42,46,42_46,325,204,3391.2346339,agi,Ranged,1.5,1.0,25,30,36,18,23,20,2.4,2.3,2.0,140,900,1.7,300,0.7,1,1,0,0,0,0,0,0,0
42,9,42_9,291,163,3617.6801802,agi,Ranged,1.5,-1.0,25,21,32,17,18,17,2.15,3.2,1.65,630,900,1.7,295,0.5,1,1,1,0,0,1,0,1,0
42,2,42_2,286,144,2603.4031414,str,Melee,4.25,-1.0,25,24,28,25,20,18,2.8,2.2,1.6,150,900,1.7,290,0.6,0,0,0,1,1,1,1,0,0
42,97,42_97,263,146,3669.6864111,str,Melee,2.0,2.0,25,32,44,21,15,19,3.2,2.5,1.65,150,900,1.8,310,0.8,0,1,1,1,0,1,0,0,0
43,74,43_74,1314,745,4383.2825285,int,Ranged,1.5,-1.0,25,19,25,16,14,16,2.2,1.9,4.0,600,900,1.7,280,0.5,1,1,1,0,0,1,0,0,1
43,11,43_11,994,572,3812.3644251999995,agi,Ranged,1.75,-2.0,25,15,21,15,20,18,2.3,2.9,2.0,500,1200,1.7,310,1.0,1,0,1,0,0,0,0,0,0
43,13,43_13,572,311,4649.0471053,int,Ranged,1.5,-2.0,25,28,39,15,22,25,2.0,1.7,2.4,550,900,1.7,295,0.5,0,1,1,1,0,1,0,0,0
43,17,43_17,295,155,3716.1862528000006,int,Ranged,1.5,2.0,25,22,32,19,22,24,1.8,1.5,3.0,480,1100,1.7,285,0.8,1,1,1,1,0,1,0,0,0
43,39,43_39,206,92,4291.4669224,int,Ranged,1.5,-1.0,25,21,29,16,18,24,2.0,2.0,2.5,550,1500,1.5,295,0.5,1,1,1,0,0,0,0,0,0
43,76,43_76,188,92,3439.148073,int,Ranged,1.5,0.5,25,14,29,19,24,26,2.6,2.0,2.7,450,900,1.7,315,0.5,1,0,1,0,0,1,0,0,0
43,46,43_46,184,102,3831.5789474,agi,Ranged,1.5,1.0,25,30,36,18,23,20,2.4,2.3,2.0,140,900,1.7,300,0.7,1,1,0,0,0,0,0,0,0
43,106,43_106,163,83,3840.0,agi,Melee,2.0,-2.0,25,30,34,19,22,20,2.1,1.8,1.8,150,900,1.7,305,0.5,1,1,1,1,0,1,0,0,0
43,65,43_65,152,79,3356.5891473000006,int,Ranged,3.25,0.0,25,14,18,23,15,24,2.7,1.5,2.5,375,900,1.7,290,1.0,0,1,0,1,0,1,1,0,0
44,77,44_77,87,64,3947.7611939999997,str,Melee,1.5,1.0,25,36,41,25,16,17,3.3,1.0,1.55,150,900,1.7,305,0.5,1,1,0,0,1,0,1,0,1
44,11,44_11,24,14,3000.0,agi,Ranged,1.75,-2.0,25,15,21,15,20,18,2.3,2.9,2.0,500,1200,1.7,310,1.0,1,0,1,0,0,0,0,0,0
44,48,44_48,23,11,2854.8387097,agi,Ranged,1.5,0.0,25,20,26,15,18,16,2.2,3.3,1.85,330,900,1.7,330,0.6,1,0,1,0,0,0,0,0,1
